Date,TimeBarStart,Ticker,CallPut,Strike,ExpirationDate,OpenTradePrice,HighTradePrice,LowTradePrice,CloseTradePrice,UnderOpenBidPrice,UnderOpenAskPrice,UnderCloseBidPrice,UnderCloseAskPrice,VWAP,Volume,TotalTrades
20200129,09:30,TSLA,P,100.0000,20200320,0.0700,0.0700,0.0700,0.0700,575.60,576.00,575.60,576.00,0.0700,1,1
20200129,09:30,TSLA,P,350.0000,20200320,2.6500,2.6500,2.6500,2.6500,575.60,576.00,575.60,576.00,2.6500,1,1
20200129,09:30,TSLA,P,570.0000,20200320,50.1400,50.1400,50.1400,50.1400,572.13,572.38,572.13,572.38,50.1400,1,1
20200129,09:30,TSLA,P,500.0000,20200320,21.7000,21.7000,21.7000,21.7000,575.25,575.63,575.25,575.63,21.7000,4,1
20200129,09:30,TSLA,P,470.0000,20200320,14.6500,14.6500,14.6500,14.6500,574.12,575.03,574.12,575.03,14.6500,1,1
20200129,09:30,TSLA,P,390.0000,20200320,4.5000,4.5000,4.5000,4.5000,575.55,575.89,574.00,574.64,4.5000,3,2
20200129,09:30,TSLA,P,360.0000,20200320,2.9500,2.9500,2.9500,2.9500,574.12,575.13,574.12,575.13,2.9500,1,1
20200129,09:30,TSLA,P,505.0000,20200320,23.2200,23.2200,23.2200,23.2200,575.25,575.63,575.25,575.63,23.2200,4,1
20200129,09:30,TSLA,P,420.0000,20200320,7.0000,7.0000,7.0000,7.0000,575.50,576.00,575.50,576.00,7.0000,1,1
20200129,09:30,TSLA,P,330.0000,20200320,1.7000,1.7000,1.7000,1.7000,575.60,576.00,575.60,576.00,1.7000,1,1
20200129,09:30,TSLA,P,170.0000,20200320,0.2500,0.2500,0.2500,0.2500,575.55,576.00,575.55,576.00,0.2500,1,1
20200129,09:30,TSLA,P,480.0000,20200320,16.5000,16.5000,16.5000,16.5000,575.60,576.00,575.60,576.00,16.5000,1,1
20200129,09:30,TSLA,P,80.0000,20200320,0.0400,0.0400,0.0400,0.0400,575.60,576.00,575.60,576.00,0.0400,17,1
