Date,TimeBarStart,Ticker,CallPut,Strike,ExpirationDate,OpenTradePrice,HighTradePrice,LowTradePrice,CloseTradePrice,UnderOpenBidPrice,UnderOpenAskPrice,UnderCloseBidPrice,UnderCloseAskPrice,VWAP,Volume,TotalTrades
20200129,09:30,AMZN,C,2900.0000,20200918,3.2000,3.2000,3.2000,3.2000,1860.21,1861.60,1860.21,1861.60,3.2000,3,1
20200129,09:34,AMZN,C,1860.0000,20200918,159.9500,159.9500,159.9500,159.9500,1869.56,1870.70,1869.56,1870.70,159.9500,1,1
20200129,09:34,AMZN,C,1740.0000,20200918,229.2600,229.2600,229.2600,229.2600,1866.05,1867.65,1866.05,1867.65,229.2600,1,1
20200129,09:35,AMZN,C,1880.0000,20200918,154.2500,154.2500,154.2500,154.2500,1873.00,1874.00,1873.00,1874.00,154.2500,1,1
20200129,09:37,AMZN,P,1690.0000,20200918,62.7500,62.7500,62.7500,62.7500,1872.30,1872.99,1872.30,1872.99,62.7500,1,1
20200129,09:37,AMZN,C,1860.0000,20200918,165.5500,165.5500,165.5500,165.5500,1873.22,1874.35,1873.22,1874.35,165.5500,2,2
20200129,09:38,AMZN,C,1860.0000,20200918,164.0000,164.0000,164.0000,164.0000,1872.59,1873.85,1872.59,1873.85,164.0000,2,1
20200129,09:38,AMZN,C,1880.0000,20200918,152.0000,152.0000,152.0000,152.0000,1870.47,1872.36,1870.47,1872.36,152.0000,1,1
20200129,09:42,AMZN,P,1100.0000,20200918,2.1000,2.1000,2.1000,2.1000,1870.55,1872.06,1870.55,1872.06,2.1000,16,1
20200129,09:48,AMZN,C,1880.0000,20200918,149.8500,149.8500,149.8500,149.8500,1868.12,1869.21,1868.12,1869.21,149.8500,1,1
20200129,09:50,AMZN,C,2700.0000,20200918,5.5200,5.5200,5.5200,5.5200,1866.00,1867.01,1866.00,1867.01,5.5200,1,1
20200129,09:50,AMZN,C,2800.0000,20200918,3.9700,3.9700,3.9700,3.9700,1866.00,1867.01,1866.00,1867.01,3.9700,1,1
20200129,09:51,AMZN,C,2300.0000,20200918,28.5000,28.5000,28.5000,28.5000,1867.62,1868.55,1867.62,1868.55,28.5000,3,1
20200129,09:55,AMZN,P,1650.0000,20200918,53.5000,53.5000,53.5000,53.5000,1863.26,1864.06,1863.26,1864.06,53.5000,1,1
20200129,09:57,AMZN,P,1780.0000,20200918,96.5500,96.5500,96.5500,96.5500,1862.00,1862.70,1862.00,1862.70,96.5500,1,1
20200129,09:57,AMZN,C,2200.0000,20200918,43.0000,43.0000,43.0000,43.0000,1862.41,1863.89,1862.41,1863.89,43.0000,1,1
20200129,09:58,AMZN,P,1520.0000,20200918,26.9500,26.9500,26.9500,26.9500,1862.00,1863.06,1862.00,1863.06,26.9500,2,1
20200129,09:59,AMZN,P,1760.0000,20200918,88.8000,88.8000,88.8000,88.8000,1861.95,1862.75,1861.95,1862.49,88.8000,2,2
20200129,10:01,AMZN,C,2300.0000,20200918,27.4000,27.4000,27.4000,27.4000,1861.12,1862.00,1861.12,1862.00,27.4000,1,1
20200129,10:04,AMZN,P,1860.0000,20200918,134.4000,134.4000,134.4000,134.4000,1857.12,1857.92,1857.12,1857.92,134.4000,2,2
20200129,10:04,AMZN,P,1800.0000,20200918,106.2500,106.2500,106.2500,106.2500,1859.25,1859.99,1859.25,1859.99,106.2500,2,1
20200129,10:05,AMZN,P,1800.0000,20200918,106.5000,106.5000,106.5000,106.5000,1857.08,1857.68,1857.08,1857.68,106.5000,2,1
20200129,10:05,AMZN,P,1690.0000,20200918,66.7600,66.7600,66.7600,66.7600,1857.45,1858.85,1857.45,1858.85,66.7600,1,1
20200129,10:06,AMZN,P,1900.0000,20200918,155.8000,155.8000,155.8000,155.8000,1856.30,1856.65,1856.30,1856.65,155.8000,1,1
20200129,10:08,AMZN,P,1600.0000,20200918,43.7500,43.7500,43.7500,43.7500,1855.01,1856.17,1855.01,1856.17,43.7500,3,1
20200129,10:08,AMZN,P,1880.0000,20200918,145.4000,145.4000,145.4000,145.4000,1855.01,1856.17,1855.01,1856.17,145.4000,2,2
20200129,10:10,AMZN,C,1860.0000,20200918,154.0000,154.0000,154.0000,154.0000,1855.27,1856.48,1855.27,1856.48,154.0000,5,1
20200129,10:11,AMZN,P,1500.0000,20200918,25.4000,25.4000,25.4000,25.4000,1855.12,1856.31,1855.12,1856.31,25.4000,1,1
20200129,10:11,AMZN,P,1560.0000,20200918,35.3000,35.3000,35.3000,35.3000,1855.12,1856.31,1855.12,1856.31,35.3000,1,1
20200129,10:14,AMZN,P,1900.0000,20200918,153.9500,153.9500,153.9500,153.9500,1859.44,1860.83,1859.44,1860.83,153.9500,1,1
20200129,10:20,AMZN,C,1600.0000,20200918,323.0800,323.0800,323.0800,323.0800,1859.25,1860.23,1859.25,1860.23,323.0800,1,1
20200129,10:27,AMZN,C,1900.0000,20200918,136.6500,136.6500,136.6500,136.6500,1859.98,1860.57,1859.98,1860.57,136.6500,5,1
20200129,10:29,AMZN,C,2500.0000,20200918,12.0000,12.0000,12.0000,12.0000,1858.36,1859.44,1858.36,1859.44,12.0000,10,1
20200129,10:30,AMZN,P,1900.0000,20200918,154.4500,154.4500,154.4500,154.4500,1858.36,1858.99,1858.36,1858.99,154.4500,5,2
20200129,10:31,AMZN,C,1880.0000,20200918,145.0000,145.0000,145.0000,145.0000,1858.01,1858.69,1858.01,1858.69,145.0000,1,1
20200129,10:36,AMZN,P,1500.0000,20200918,25.5500,25.5500,25.5500,25.5500,1857.08,1858.04,1857.08,1858.04,25.5500,1,1
20200129,10:40,AMZN,C,1820.0000,20200918,177.0000,177.0000,177.0000,177.0000,1860.20,1860.93,1860.20,1860.93,177.0000,1,1
20200129,10:49,AMZN,C,1820.0000,20200918,178.0000,178.0000,178.0000,178.0000,1861.33,1862.32,1861.33,1862.32,178.0000,1,1
20200129,10:50,AMZN,C,2000.0000,20200918,96.7000,96.7000,96.7000,96.7000,1861.65,1862.41,1861.65,1862.41,96.7000,1,1
20200129,10:54,AMZN,C,1880.0000,20200918,145.6000,145.6000,145.6000,145.6000,1861.67,1862.49,1861.67,1862.49,145.6000,1,1
20200129,11:08,AMZN,P,1680.0000,20200918,61.8000,61.8000,61.7600,61.7600,1862.40,1863.43,1862.56,1863.43,61.7800,2,2
20200129,11:14,AMZN,P,1700.0000,20200918,68.1100,68.1100,68.1100,68.1100,1862.64,1863.31,1862.64,1863.31,68.1100,2,2
20200129,11:17,AMZN,P,1500.0000,20200918,24.5500,24.5500,24.5500,24.5500,1862.01,1862.50,1862.01,1862.50,24.5500,5,1
20200129,11:29,AMZN,P,1420.0000,20200918,15.0600,15.0600,15.0600,15.0600,1863.65,1863.93,1863.65,1863.93,15.0600,1,1
20200129,11:31,AMZN,C,1920.0000,20200918,128.7500,128.7500,128.7500,128.7500,1862.32,1862.95,1862.32,1862.95,128.7500,2,2
20200129,11:39,AMZN,C,1900.0000,20200918,136.5000,136.5000,136.5000,136.5000,1860.24,1860.75,1860.24,1860.75,136.5000,1,1
20200129,11:44,AMZN,C,2100.0000,20200918,64.4500,64.4500,64.4500,64.4500,1860.34,1861.18,1860.34,1861.18,64.4500,1,1
20200129,11:44,AMZN,C,2200.0000,20200918,42.4500,42.4500,42.4500,42.4500,1860.34,1861.18,1860.34,1861.18,42.4500,1,1
20200129,11:53,AMZN,P,1260.0000,20200918,5.7300,5.7300,5.7300,5.7300,1863.85,1864.20,1863.85,1864.20,5.7300,1,1
20200129,11:54,AMZN,C,2500.0000,20200918,12.1500,12.1500,12.1500,12.1500,1863.35,1864.14,1863.35,1864.14,12.1500,1,1
20200129,12:01,AMZN,P,1960.0000,20200918,186.6000,186.6000,186.6000,186.6000,1862.90,1863.79,1862.90,1863.79,186.6000,1,1
20200129,12:19,AMZN,C,1840.0000,20200918,170.0700,170.0700,170.0700,170.0700,1865.87,1866.53,1865.87,1866.53,170.0700,3,2
20200129,12:25,AMZN,P,1400.0000,20200918,13.9500,13.9500,13.9500,13.9500,1862.44,1862.93,1862.44,1862.93,13.9500,1,1
20200129,12:25,AMZN,C,1960.0000,20200918,112.0000,112.0000,112.0000,112.0000,1862.58,1863.30,1862.58,1863.30,112.0000,1,1
20200129,12:28,AMZN,P,1700.0000,20200918,68.2000,68.2000,68.2000,68.2000,1863.21,1863.84,1863.21,1863.84,68.2000,2,1
20200129,12:29,AMZN,P,940.0000,20200918,0.6600,0.6600,0.6600,0.6600,1863.85,1864.41,1863.85,1864.41,0.6600,10,3
20200129,12:33,AMZN,P,1700.0000,20200918,67.4500,67.4500,67.4500,67.4500,1864.33,1865.00,1864.33,1865.00,67.4500,1,1
20200129,12:36,AMZN,P,1800.0000,20200918,104.6500,104.6500,104.6500,104.6500,1864.50,1864.84,1864.50,1864.84,104.6500,2,1
20200129,12:40,AMZN,P,1400.0000,20200918,13.7000,13.7000,13.7000,13.7000,1864.50,1865.44,1864.50,1865.44,13.7000,1,1
20200129,12:44,AMZN,C,2500.0000,20200918,12.2000,12.2000,12.2000,12.2000,1867.00,1867.32,1867.00,1867.32,12.2000,1,1
20200129,12:49,AMZN,P,1340.0000,20200918,9.4000,9.4000,9.4000,9.4000,1866.21,1866.59,1866.21,1866.59,9.4000,8,7
20200129,12:56,AMZN,P,1500.0000,20200918,24.2500,24.2500,24.2500,24.2500,1864.65,1865.68,1864.65,1865.68,24.2500,5,1
20200129,12:56,AMZN,P,1670.0000,20200918,58.8500,58.8500,58.8500,58.8500,1864.65,1865.68,1864.65,1865.68,58.8500,4,4
20200129,12:56,AMZN,P,1700.0000,20200918,67.7000,67.7000,67.7000,67.7000,1864.50,1865.45,1864.50,1865.45,67.7000,1,1
20200129,12:57,AMZN,C,2900.0000,20200918,3.0500,3.0500,3.0500,3.0500,1863.63,1864.49,1863.63,1864.49,3.0500,1,1
20200129,12:58,AMZN,C,2900.0000,20200918,3.1500,3.1500,3.1500,3.1500,1864.51,1865.18,1864.51,1865.18,3.1500,2,1
20200129,13:01,AMZN,P,1300.0000,20200918,7.4900,7.4900,7.4900,7.4900,1864.00,1864.35,1864.00,1864.35,7.4900,1,1
20200129,13:07,AMZN,C,2000.0000,20200918,97.5000,97.5000,97.5000,97.5000,1863.45,1863.95,1863.45,1863.95,97.5000,3,3
20200129,13:08,AMZN,C,2300.0000,20200918,28.5000,28.5000,28.5000,28.5000,1863.00,1863.87,1863.00,1863.87,28.5000,4,1
20200129,13:09,AMZN,P,1580.0000,20200918,37.8800,37.8800,37.8800,37.8800,1863.25,1863.87,1863.25,1863.87,37.8800,1,1
20200129,13:14,AMZN,C,1860.0000,20200918,158.0000,158.0000,158.0000,158.0000,1863.09,1863.73,1863.08,1863.74,158.0000,2,2
20200129,13:20,AMZN,C,2500.0000,20200918,12.4100,12.4100,12.4100,12.4100,1864.83,1865.26,1864.83,1865.26,12.4100,5,2
20200129,13:21,AMZN,P,1700.0000,20200918,67.7000,67.7000,67.7000,67.7000,1864.96,1865.57,1864.96,1865.57,67.7000,2,1
20200129,13:21,AMZN,C,2300.0000,20200918,28.6500,28.6500,28.6500,28.6500,1865.51,1865.90,1865.51,1865.90,28.6500,1,1
20200129,13:23,AMZN,P,1760.0000,20200918,87.9500,87.9500,87.9500,87.9500,1865.75,1866.31,1865.75,1866.31,87.9500,1,1
20200129,13:24,AMZN,P,1500.0000,20200918,24.2500,24.2500,24.2500,24.2500,1866.15,1866.89,1866.37,1866.89,24.2500,2,2
20200129,13:28,AMZN,P,1500.0000,20200918,24.2500,24.2500,24.2500,24.2500,1866.79,1867.23,1866.79,1867.23,24.2500,1,1
20200129,13:30,AMZN,P,1700.0000,20200918,67.3000,67.3000,67.3000,67.3000,1866.57,1867.32,1866.57,1867.32,67.3000,2,1
20200129,13:32,AMZN,P,1700.0000,20200918,67.0000,67.0000,67.0000,67.0000,1867.25,1867.64,1867.25,1867.64,67.0000,1,1
20200129,13:33,AMZN,P,1700.0000,20200918,67.0000,67.0000,67.0000,67.0000,1867.26,1867.77,1867.26,1867.77,67.0000,1,1
20200129,13:34,AMZN,C,2500.0000,20200918,12.3900,12.3900,12.3900,12.3900,1867.49,1867.84,1867.49,1867.84,12.3900,10,1
20200129,13:43,AMZN,P,1640.0000,20200918,50.5000,50.5000,50.5000,50.5000,1867.91,1868.41,1867.91,1868.41,50.5000,2,1
20200129,13:46,AMZN,P,1500.0000,20200918,24.0500,24.0500,24.0500,24.0500,1867.64,1868.28,1867.64,1868.28,24.0500,5,1
20200129,13:50,AMZN,P,1670.0000,20200918,58.1000,58.1000,58.1000,58.1000,1868.00,1868.62,1868.00,1868.62,58.1000,1,1
20200129,13:54,AMZN,P,1670.0000,20200918,58.6000,58.6000,58.3000,58.3500,1867.10,1867.54,1866.81,1867.46,58.4900,5,5
20200129,13:59,AMZN,C,2300.0000,20200918,30.8000,30.8000,30.8000,30.8000,1866.27,1866.80,1866.27,1866.80,30.8000,1,1
20200129,13:59,AMZN,C,1800.0000,20200918,192.0000,192.0000,192.0000,192.0000,1866.27,1866.80,1866.27,1866.80,192.0000,1,1
20200129,14:06,AMZN,P,1540.0000,20200918,29.9000,29.9000,29.9000,29.9000,1869.82,1870.77,1869.82,1870.77,29.9000,1,1
20200129,14:06,AMZN,P,1700.0000,20200918,66.7000,66.7000,66.7000,66.7000,1869.18,1870.66,1869.18,1870.66,66.7000,3,1
