Date,TimeBarStart,Ticker,CallPut,Strike,ExpirationDate,OpenTradePrice,HighTradePrice,LowTradePrice,CloseTradePrice,UnderOpenBidPrice,UnderOpenAskPrice,UnderCloseBidPrice,UnderCloseAskPrice,VWAP,Volume,TotalTrades
20200129,09:30,AMZN,P,1675.0000,20200320,11.0500,11.0500,11.0500,11.0500,1862.22,1863.25,1862.22,1863.25,11.0500,1,1
20200129,09:30,AMZN,P,1100.0000,20200320,0.8000,0.8000,0.8000,0.8000,1860.05,1861.31,1860.05,1861.31,0.8000,10,1
20200129,09:30,AMZN,P,1935.0000,20200320,108.3900,108.3900,108.3900,108.3900,1862.22,1863.25,1862.22,1863.25,108.3900,2,1
20200129,09:30,AMZN,P,1630.0000,20200320,7.5000,7.5000,7.5000,7.5000,1863.00,1863.61,1863.00,1863.61,7.5000,1,1
20200129,09:30,AMZN,P,1850.0000,20200320,61.5500,61.5500,61.5500,61.5500,1863.50,1864.50,1863.50,1864.50,61.5500,2,1
20200129,09:30,AMZN,P,1665.0000,20200320,9.9800,9.9800,9.9800,9.9800,1862.22,1863.25,1862.22,1863.25,9.9800,1,1
20200129,09:30,AMZN,P,1860.0000,20200320,65.1000,65.1000,65.1000,65.1000,1863.01,1863.99,1861.56,1862.57,65.1000,5,5
20200129,09:30,AMZN,P,1160.0000,20200320,1.7000,1.7000,1.7000,1.7000,1860.05,1861.31,1860.05,1861.31,1.7000,10,1
20200129,09:30,AMZN,P,1600.0000,20200320,5.6500,5.6500,5.6500,5.6500,1862.22,1863.25,1862.22,1863.25,5.6500,2,1
20200129,09:30,AMZN,C,1770.0000,20200320,127.6100,127.6100,127.6100,127.6100,1862.22,1863.25,1862.22,1863.25,127.6100,2,1
20200129,09:30,AMZN,C,1940.0000,20200320,38.9000,38.9000,38.9000,38.9000,1859.60,1859.96,1859.60,1859.96,38.9000,5,2
20200129,09:30,AMZN,C,1950.0000,20200320,36.0000,36.0000,36.0000,36.0000,1860.67,1861.33,1860.67,1861.33,36.0000,3,1
20200129,09:30,AMZN,C,1740.0000,20200320,150.0300,150.0300,150.0300,150.0300,1862.22,1863.25,1862.22,1863.25,150.0300,2,1
20200129,09:30,AMZN,C,2040.0000,20200320,16.8400,16.8400,16.8400,16.8400,1862.22,1863.25,1862.22,1863.25,16.8400,1,1
20200129,09:30,AMZN,C,1920.0000,20200320,46.2100,46.2100,46.2100,46.2100,1859.60,1859.96,1859.60,1859.96,46.2100,5,2
20200129,09:30,AMZN,C,2060.0000,20200320,14.1400,14.1400,14.1400,14.1400,1862.22,1863.25,1862.22,1863.25,14.1400,1,1
20200129,09:30,AMZN,C,1900.0000,20200320,53.8100,53.8100,53.8100,53.8100,1862.22,1863.25,1862.22,1863.25,53.8100,2,1
20200129,09:30,AMZN,C,2000.0000,20200320,24.3900,24.3900,23.4400,23.4400,1862.22,1863.25,1860.20,1861.33,23.9150,4,2
20200129,09:30,AMZN,C,2310.0000,20200320,2.3500,2.3500,2.3500,2.3500,1863.00,1863.99,1863.00,1863.99,2.3500,1,1
20200129,09:30,AMZN,C,1880.0000,20200320,63.6700,63.6700,63.6700,63.6700,1862.22,1863.25,1862.22,1863.25,63.6700,5,2
20200129,09:30,AMZN,C,1865.0000,20200320,70.9500,70.9500,70.9500,70.9500,1860.54,1861.99,1860.54,1861.99,70.9500,5,1
20200129,09:31,AMZN,P,1800.0000,20200320,40.0000,40.0000,40.0000,40.0000,1861.35,1862.98,1861.35,1862.98,40.0000,1,1
20200129,09:31,AMZN,C,1860.0000,20200320,73.0500,73.0500,73.0500,73.0500,1862.07,1863.46,1862.07,1863.46,73.0500,1,1
20200129,09:31,AMZN,C,2100.0000,20200320,10.0000,10.0000,10.0000,10.0000,1861.84,1862.52,1861.84,1862.52,10.0000,6,1
20200129,09:31,AMZN,C,1840.0000,20200320,84.0000,84.0000,84.0000,84.0000,1861.35,1862.22,1861.35,1862.22,84.0000,1,1
20200129,09:31,AMZN,C,1900.0000,20200320,54.8500,54.8500,54.8500,54.8500,1863.73,1864.49,1863.73,1864.49,54.8500,1,1
20200129,09:32,AMZN,P,1700.0000,20200320,14.4000,14.4000,14.4000,14.4000,1862.01,1863.50,1862.01,1863.50,14.4000,2,1
20200129,09:32,AMZN,P,1800.0000,20200320,39.0000,39.0000,39.0000,39.0000,1864.50,1865.00,1864.50,1865.00,39.0000,1,1
20200129,09:32,AMZN,C,2000.0000,20200320,24.0000,24.0000,23.7900,23.7900,1863.69,1864.49,1863.62,1864.49,23.8950,2,2
20200129,09:32,AMZN,C,1845.0000,20200320,82.0000,82.0000,82.0000,82.0000,1864.50,1865.00,1864.50,1865.00,82.0000,1,1
20200129,09:32,AMZN,C,1795.0000,20200320,111.5000,111.5000,111.5000,111.5000,1863.62,1864.49,1863.62,1864.49,111.5000,1,1
