Date,TimeBarStart,Ticker,CallPut,Strike,ExpirationDate,OpenTradePrice,HighTradePrice,LowTradePrice,CloseTradePrice,UnderOpenBidPrice,UnderOpenAskPrice,UnderCloseBidPrice,UnderCloseAskPrice,VWAP,Volume,TotalTrades
20200129,09:30,GOOG,P,1442.5000,20200214,29.8700,29.8700,29.8700,29.8700,1456.40,1456.55,1456.40,1456.55,29.8700,1,1
20200129,09:30,GOOG,P,1505.0000,20200214,66.6000,66.6000,66.6000,66.6000,1454.59,1457.70,1454.59,1457.70,66.6000,1,1
20200129,09:30,GOOG,P,1690.0000,20200214,234.3000,234.3000,234.3000,234.3000,1455.40,1455.72,1455.40,1455.72,234.3000,1,1
20200129,09:30,GOOG,C,1442.5000,20200214,46.7300,46.7300,46.7300,46.7300,1456.40,1456.55,1456.40,1456.55,46.7300,1,1
20200129,09:30,GOOG,C,1347.5000,20200214,117.8500,117.8500,117.8500,117.8500,1457.14,1458.00,1457.14,1458.00,117.8500,1,1
20200129,09:30,GOOG,C,1457.5000,20200214,38.9800,38.9800,38.9800,38.9800,1456.40,1456.55,1456.40,1456.55,38.9800,1,1
20200129,09:32,GOOG,C,1457.5000,20200214,37.2900,37.2900,37.2900,37.2900,1454.78,1455.98,1454.78,1455.98,37.2900,2,1
20200129,09:33,GOOG,C,1465.0000,20200214,34.9000,34.9000,34.9000,34.9000,1455.01,1456.34,1455.01,1456.34,34.9000,1,1
20200129,09:34,GOOG,P,1420.0000,20200214,21.1000,21.1000,21.1000,21.1000,1458.65,1458.86,1458.65,1458.86,21.1000,1,1
20200129,09:35,GOOG,P,1472.5000,20200214,43.6000,43.6000,43.6000,43.6000,1459.20,1460.78,1459.20,1460.78,43.6000,1,1
20200129,09:38,GOOG,P,1450.0000,20200214,31.4600,31.4600,31.4600,31.4600,1461.88,1462.69,1461.88,1462.69,31.4600,3,1
20200129,09:38,GOOG,C,1470.0000,20200214,33.6000,33.6000,33.6000,33.6000,1459.22,1460.73,1458.92,1461.00,33.6000,2,2
20200129,09:39,GOOG,C,1505.0000,20200214,20.2500,20.2500,20.2500,20.2500,1462.33,1463.00,1462.33,1463.00,20.2500,1,1
20200129,09:39,GOOG,C,1502.5000,20200214,21.1500,21.1500,21.1500,21.1500,1462.33,1463.00,1462.33,1463.00,21.1500,1,1
20200129,09:41,GOOG,C,1415.0000,20200214,67.8000,67.8000,67.8000,67.8000,1463.01,1464.09,1463.01,1464.09,67.8000,1,1
