Date,TimeBarStart,Ticker,CallPut,Strike,ExpirationDate,OpenTradePrice,HighTradePrice,LowTradePrice,CloseTradePrice,UnderOpenBidPrice,UnderOpenAskPrice,UnderCloseBidPrice,UnderCloseAskPrice,VWAP,Volume,TotalTrades
20200129,09:30,GOOG,P,1700.0000,20200417,244.8000,244.8000,244.8000,244.8000,1455.20,1455.72,1455.20,1455.72,244.8000,10,1
20200129,09:38,GOOG,P,1280.0000,20200417,9.9100,9.9100,9.9100,9.9100,1462.10,1462.82,1462.10,1462.82,9.9100,5,2
20200129,09:45,GOOG,P,1460.0000,20200417,55.5400,55.5400,55.5200,55.5200,1460.28,1461.37,1460.16,1461.49,55.5300,2,2
20200129,09:45,GOOG,P,1425.0000,20200417,40.9500,40.9500,40.9500,40.9500,1460.28,1461.37,1460.16,1461.49,40.9500,4,2
20200129,09:45,GOOG,P,1455.0000,20200417,53.3800,53.4100,53.3800,53.4100,1460.28,1461.37,1460.16,1461.49,53.3950,4,2
20200129,09:45,GOOG,P,1430.0000,20200417,42.6700,42.6900,42.6700,42.6900,1460.28,1461.37,1460.16,1461.49,42.6800,2,2
20200129,10:04,GOOG,C,1480.0000,20200417,47.2000,47.2000,47.2000,47.2000,1449.07,1450.58,1449.07,1450.58,47.2000,2,1
20200129,10:04,GOOG,C,1520.0000,20200417,31.2000,31.2000,31.2000,31.2000,1448.19,1450.16,1448.19,1450.16,31.2000,1,1
20200129,10:17,GOOG,P,1380.0000,20200417,30.4100,30.4100,30.4100,30.4100,1450.62,1451.94,1450.62,1451.94,30.4100,1,1
20200129,10:18,GOOG,C,1640.0000,20200417,7.5000,7.5000,7.5000,7.5000,1450.99,1451.94,1450.99,1451.94,7.5000,1,1
20200129,10:22,GOOG,C,1480.0000,20200417,47.6000,47.6000,47.6000,47.6000,1448.89,1450.30,1448.89,1450.30,47.6000,2,1
20200129,10:29,GOOG,P,1300.0000,20200417,14.4000,14.4000,14.4000,14.4000,1448.26,1448.92,1448.26,1448.92,14.4000,1,1
20200129,10:34,GOOG,P,1380.0000,20200417,30.8000,30.8000,30.8000,30.8000,1448.52,1449.79,1448.52,1449.79,30.8000,1,1
20200129,10:35,GOOG,P,1260.0000,20200417,9.9900,9.9900,9.9900,9.9900,1446.94,1447.88,1446.94,1447.88,9.9900,1,1
20200129,10:36,GOOG,P,1380.0000,20200417,31.3300,31.3300,31.3300,31.3300,1447.01,1447.85,1447.01,1447.85,31.3300,1,1
20200129,10:36,GOOG,P,1260.0000,20200417,9.9900,9.9900,9.9900,9.9900,1447.45,1448.73,1447.45,1448.73,9.9900,1,1
20200129,10:36,GOOG,P,1220.0000,20200417,7.0000,7.0000,7.0000,7.0000,1447.55,1448.74,1447.55,1448.74,7.0000,10,1
20200129,10:37,GOOG,P,1240.0000,20200417,8.3000,8.3000,8.3000,8.3000,1447.66,1448.74,1447.66,1448.74,8.3000,2,1
20200129,10:37,GOOG,P,1220.0000,20200417,6.9000,6.9000,6.9000,6.9000,1448.65,1449.69,1448.65,1449.69,6.9000,3,3
